purchase_id,owner_id,material_id,quantity,date
1813,76,90,4502,2024-09-02 18:09:39.734305
1814,10,142,3225,2024-09-02 18:09:39.734305
1815,88,16,3793,2024-09-02 18:09:39.734305
1816,98,136,1940,2024-09-02 18:09:39.734305
1817,50,88,4267,2024-09-03 18:09:39.734305
1818,89,131,6229,2024-09-03 18:09:39.734305
1819,18,71,6255,2024-09-03 18:09:39.734305
1820,80,96,9796,2024-09-03 18:09:39.734305
1821,43,186,6368,2024-09-03 18:09:39.734305
1822,4,71,9068,2024-09-03 18:09:39.734305
1823,33,100,830,2024-09-04 18:09:39.734305
1824,26,6,5842,2024-09-04 18:09:39.734305
1825,31,63,2494,2024-09-04 18:09:39.734305
1826,35,87,8039,2024-09-04 18:09:39.734305
1827,62,82,2758,2024-09-04 18:09:39.734305
1828,80,93,5963,2024-09-04 18:09:39.734305
1829,34,129,2746,2024-09-04 18:09:39.734305
1830,47,47,3404,2024-09-04 18:09:39.734305
1831,4,127,2918,2024-09-04 18:09:39.734305
1832,93,42,2904,2024-09-04 18:09:39.734305
1833,31,200,9534,2024-09-05 18:09:39.734305
1834,16,124,6451,2024-09-05 18:09:39.734305
1835,75,127,4784,2024-09-05 18:09:39.734305
1836,60,103,1420,2024-09-05 18:09:39.734305
1837,94,2,8364,2024-09-05 18:09:39.734305
1838,24,145,5445,2024-09-05 18:09:39.734305
1839,65,188,2788,2024-09-05 18:09:39.734305
1840,25,171,5491,2024-09-05 18:09:39.734305
1841,35,102,4703,2024-09-05 18:09:39.734305
1842,4,199,706,2024-09-05 18:09:39.734305
1843,32,150,6606,2024-09-06 18:09:39.734305
1844,25,56,4892,2024-09-06 18:09:39.734305
1845,10,91,1276,2024-09-06 18:09:39.734305
1846,39,133,3316,2024-09-06 18:09:39.734305
1847,66,157,682,2024-09-06 18:09:39.734305
1848,71,123,2487,2024-09-06 18:09:39.734305
1849,68,158,7358,2024-09-06 18:09:39.734305
1850,20,19,7913,2024-09-06 18:09:39.734305
1851,65,4,9935,2024-09-06 18:09:39.734305
1852,86,83,5914,2024-09-07 18:09:39.734305
1853,24,131,4614,2024-09-07 18:09:39.734305
1854,14,112,9334,2024-09-07 18:09:39.734305
1855,78,155,8708,2024-09-07 18:09:39.734305
1856,3,169,6951,2024-09-07 18:09:39.734305
1857,53,111,4696,2024-09-07 18:09:39.734305
1858,51,142,521,2024-09-08 18:09:39.734305
1859,51,129,8232,2024-09-09 18:09:39.734305
1860,52,142,7813,2024-09-09 18:09:39.734305
1861,91,139,6094,2024-09-09 18:09:39.734305
1862,17,24,4869,2024-09-09 18:09:39.734305
1863,8,156,6245,2024-09-09 18:09:39.734305
1864,40,138,1411,2024-09-09 18:09:39.734305
1865,94,15,2091,2024-09-09 18:09:39.734305
1866,25,200,2802,2024-09-09 18:09:39.734305
1867,11,141,1524,2024-09-09 18:09:39.734305
1868,98,114,820,2024-09-09 18:09:39.734305
1869,67,33,5622,2024-09-10 18:09:39.734305
1870,76,84,6621,2024-09-10 18:09:39.734305
1871,91,122,585,2024-09-10 18:09:39.734305
1872,35,92,2189,2024-09-10 18:09:39.734305
1873,3,58,6379,2024-09-10 18:09:39.734305
1874,44,153,6198,2024-09-11 18:09:39.734305
1875,89,71,3386,2024-09-11 18:09:39.734305
1876,89,165,550,2024-09-11 18:09:39.734305
1877,22,21,7071,2024-09-11 18:09:39.734305
1878,64,114,1025,2024-09-11 18:09:39.734305
1879,4,133,4794,2024-09-11 18:09:39.734305
1880,23,135,2348,2024-09-12 18:09:39.734305
1881,11,28,1891,2024-09-12 18:09:39.734305
1882,86,152,5050,2024-09-12 18:09:39.734305
1883,70,150,9967,2024-09-12 18:09:39.734305
1884,79,127,2985,2024-09-12 18:09:39.734305
1885,39,183,3244,2024-09-12 18:09:39.734305
1886,31,134,1061,2024-09-12 18:09:39.734305
1887,78,109,2149,2024-09-12 18:09:39.734305
1888,36,124,223,2024-09-13 18:09:39.734305
1889,52,132,7357,2024-09-13 18:09:39.734305
1890,31,52,7204,2024-09-13 18:09:39.734305
1891,8,98,8849,2024-09-13 18:09:39.734305
1892,62,136,1677,2024-09-13 18:09:39.734305
1893,19,46,9977,2024-09-13 18:09:39.734305
1894,89,166,9330,2024-09-13 18:09:39.734305
1895,69,142,7916,2024-09-13 18:09:39.734305
1896,58,104,1407,2024-09-13 18:09:39.734305
1897,17,29,5025,2024-09-14 18:09:39.734305
1898,70,143,2267,2024-09-14 18:09:39.734305
1899,80,99,6616,2024-09-14 18:09:39.734305
1900,53,142,9809,2024-09-14 18:09:39.734305
1901,13,139,3409,2024-09-14 18:09:39.734305
1902,13,35,1559,2024-09-14 18:09:39.734305
1903,60,135,2265,2024-09-14 18:09:39.734305
1904,59,41,6326,2024-09-15 18:09:39.734305
1905,70,182,7568,2024-09-15 18:09:39.734305
1906,83,158,2970,2024-09-15 18:09:39.734305
1907,93,80,5931,2024-09-15 18:09:39.734305
1908,88,23,9715,2024-09-15 18:09:39.734305
1909,44,104,1496,2024-09-15 18:09:39.734305
1910,64,160,2274,2024-09-15 18:09:39.734305
1911,69,155,8353,2024-09-15 18:09:39.734305
1912,12,14,1538,2024-09-16 18:09:39.734305
1913,50,98,177,2024-09-16 18:09:39.734305
1914,42,148,8975,2024-09-16 18:09:39.734305
1915,7,142,1355,2024-09-16 18:09:39.734305
1916,59,121,6169,2024-09-16 18:09:39.734305
1917,5,194,3670,2024-09-16 18:09:39.734305
1918,37,144,2856,2024-09-16 18:09:39.734305
1919,59,158,9048,2024-09-16 18:09:39.734305
1920,56,130,3585,2024-09-17 18:09:39.734305
1921,31,183,1241,2024-09-17 18:09:39.734305
1922,36,158,9711,2024-09-17 18:09:39.734305
1923,29,36,1797,2024-09-17 18:09:39.734305
1924,70,50,9952,2024-09-18 18:09:39.734305
1925,44,156,9333,2024-09-18 18:09:39.734305
1926,48,155,6780,2024-09-18 18:09:39.734305
1927,27,29,8231,2024-09-18 18:09:39.734305
1928,83,24,6064,2024-09-18 18:09:39.734305
1929,5,157,6225,2024-09-18 18:09:39.734305
1930,25,142,7900,2024-09-19 18:09:39.734305
1931,10,127,1858,2024-09-19 18:09:39.734305
1932,92,146,7062,2024-09-19 18:09:39.734305
1933,81,112,2444,2024-09-19 18:09:39.734305
1934,90,4,785,2024-09-19 18:09:39.734305
1935,29,197,4254,2024-09-19 18:09:39.734305
1936,98,122,4037,2024-09-19 18:09:39.734305
1937,93,64,2726,2024-09-20 18:09:39.734305
1938,11,159,8010,2024-09-20 18:09:39.734305
1939,59,193,3778,2024-09-20 18:09:39.734305
1940,30,26,4947,2024-09-20 18:09:39.734305
1941,95,163,3108,2024-09-21 18:09:39.734305
1942,20,174,1707,2024-09-21 18:09:39.734305
1943,86,103,1121,2024-09-21 18:09:39.734305
1944,9,152,3184,2024-09-21 18:09:39.734305
1945,98,117,2582,2024-09-21 18:09:39.734305
1946,57,132,643,2024-09-21 18:09:39.734305
1947,94,145,1022,2024-09-22 18:09:39.734305
1948,18,68,2614,2024-09-22 18:09:39.734305
1949,94,151,8085,2024-09-22 18:09:39.734305
1950,59,164,1868,2024-09-22 18:09:39.734305
1951,49,31,2556,2024-09-22 18:09:39.734305
1952,84,179,9524,2024-09-22 18:09:39.734305
1953,29,20,3854,2024-09-22 18:09:39.734305
1954,34,156,4636,2024-09-23 18:09:39.734305
1955,19,123,4407,2024-09-23 18:09:39.734305
1956,73,159,834,2024-09-23 18:09:39.734305
1957,95,177,6523,2024-09-23 18:09:39.734305
1958,52,159,8723,2024-09-23 18:09:39.734305
1959,96,113,7196,2024-09-23 18:09:39.734305
1960,1,156,2677,2024-09-23 18:09:39.734305
1961,94,22,6948,2024-09-23 18:09:39.734305
1962,10,88,212,2024-09-23 18:09:39.734305
1963,92,103,8911,2024-09-23 18:09:39.734305
1964,31,184,1295,2024-09-24 18:09:39.734305
1965,61,149,662,2024-09-24 18:09:39.734305
1966,81,126,329,2024-09-24 18:09:39.734305
1967,97,135,1751,2024-09-24 18:09:39.734305
1968,100,17,6687,2024-09-24 18:09:39.734305
1969,30,158,8398,2024-09-24 18:09:39.734305
1970,49,14,227,2024-09-24 18:09:39.734305
1971,96,109,1659,2024-09-24 18:09:39.734305
1972,100,139,3227,2024-09-24 18:09:39.734305
1973,50,83,9216,2024-09-24 18:09:39.734305
1974,82,183,9189,2024-09-24 18:09:39.734305
1975,7,175,6475,2024-09-25 18:09:39.734305
1976,44,126,967,2024-09-25 18:09:39.734305
1977,90,136,929,2024-09-25 18:09:39.734305
1978,55,113,8924,2024-09-25 18:09:39.734305
1979,97,155,7830,2024-09-25 18:09:39.734305
1980,28,16,5618,2024-09-25 18:09:39.734305
1981,52,130,1083,2024-09-25 18:09:39.734305
1982,46,172,5818,2024-09-25 18:09:39.734305
1983,50,88,2999,2024-09-25 18:09:39.734305
1984,45,42,9144,2024-09-25 18:09:39.734305
1985,80,153,6446,2024-09-26 18:09:39.734305
1986,62,115,8865,2024-09-26 18:09:39.734305
1987,83,149,7327,2024-09-26 18:09:39.734305
1988,37,155,7720,2024-09-26 18:09:39.734305
1989,11,130,1084,2024-09-26 18:09:39.734305
1990,72,33,5316,2024-09-26 18:09:39.734305
1991,26,36,9138,2024-09-26 18:09:39.734305
1992,49,23,4037,2024-09-27 18:09:39.734305
1993,52,120,3919,2024-09-27 18:09:39.734305
1994,9,21,9674,2024-09-27 18:09:39.734305
1995,54,145,9160,2024-09-27 18:09:39.734305
1996,70,63,5254,2024-09-27 18:09:39.734305
1997,87,149,4157,2024-09-27 18:09:39.734305
1998,88,10,300,2024-09-27 18:09:39.734305
1999,59,195,4228,2024-09-27 18:09:39.734305
2000,37,115,3372,2024-09-27 18:09:39.734305
2001,67,133,4218,2024-09-27 18:09:39.734305
2002,6,14,3943,2024-09-28 18:09:39.734305
2003,43,53,1114,2024-09-28 18:09:39.734305
2004,5,177,637,2024-09-28 18:09:39.734305
2005,13,122,7647,2024-09-28 18:09:39.734305
2006,77,83,3201,2024-09-28 18:09:39.734305
2007,22,24,2227,2024-09-28 18:09:39.734305
2008,76,115,8115,2024-09-28 18:09:39.734305
2009,40,77,3805,2024-09-29 18:09:39.734305
2010,6,130,9390,2024-09-29 18:09:39.734305
2011,57,153,7176,2024-09-29 18:09:39.734305
2012,55,143,9519,2024-09-30 18:09:39.734305
2013,75,160,972,2024-09-30 18:09:39.734305
2014,37,91,2375,2024-09-30 18:09:39.734305
2015,1,56,372,2024-09-30 18:09:39.734305
2016,23,109,3032,2024-09-30 18:09:39.734305
2017,47,183,9282,2024-09-30 18:09:39.734305
2018,5,29,9982,2024-10-01 18:09:39.734305
2019,47,78,4931,2024-10-01 18:09:39.734305
2020,77,92,6990,2024-10-01 18:09:39.734305
2021,30,3,2099,2024-10-01 18:09:39.734305
2022,15,137,5105,2024-10-01 18:09:39.734305
2023,27,123,7784,2024-10-01 18:09:39.734305
2024,60,134,1241,2024-10-01 18:09:39.734305
2025,14,121,524,2024-10-02 18:09:39.734305
2026,14,145,4030,2024-10-02 18:09:39.734305
2027,11,23,6650,2024-10-02 18:09:39.734305
2028,80,108,1387,2024-10-02 18:09:39.734305
2029,23,110,2659,2024-10-02 18:09:39.734305
2030,29,165,353,2024-10-02 18:09:39.734305
2031,11,37,1949,2024-10-02 18:09:39.734305
2032,59,155,4468,2024-10-02 18:09:39.734305
2033,55,83,2417,2024-10-03 18:09:39.734305
2034,12,22,9262,2024-10-03 18:09:39.734305
2035,57,140,7980,2024-10-03 18:09:39.734305
2036,16,19,9581,2024-10-03 18:09:39.734305
2037,1,121,8911,2024-10-03 18:09:39.734305
2038,28,200,343,2024-10-03 18:09:39.734305
2039,37,110,5738,2024-10-03 18:09:39.734305
2040,18,185,4545,2024-10-04 18:09:39.734305
2041,33,88,417,2024-10-04 18:09:39.734305
2042,51,137,7535,2024-10-04 18:09:39.734305
2043,45,177,7815,2024-10-04 18:09:39.734305
2044,75,146,4716,2024-10-04 18:09:39.734305
2045,22,182,8493,2024-10-04 18:09:39.734305
2046,28,173,9198,2024-10-04 18:09:39.734305
2047,91,125,8520,2024-10-04 18:09:39.734305
2048,96,124,3330,2024-10-05 18:09:39.734305
2049,51,137,9139,2024-10-05 18:09:39.734305
2050,34,111,634,2024-10-05 18:09:39.734305
2051,84,8,5842,2024-10-05 18:09:39.734305
2052,97,21,7107,2024-10-05 18:09:39.734305
2053,29,8,6679,2024-10-05 18:09:39.734305
2054,69,66,2380,2024-10-05 18:09:39.734305
2055,15,138,2691,2024-10-05 18:09:39.734305
2056,100,18,7982,2024-10-05 18:09:39.734305
2057,98,126,3561,2024-10-06 18:09:39.734305
2058,75,108,5899,2024-10-06 18:09:39.734305
2059,46,184,1223,2024-10-06 18:09:39.734305
2060,66,193,6906,2024-10-06 18:09:39.734305
2061,66,9,3905,2024-10-06 18:09:39.734305
2062,46,44,6473,2024-10-07 18:09:39.734305
2063,59,141,8776,2024-10-07 18:09:39.734305
2064,89,74,3519,2024-10-07 18:09:39.734305
2065,27,10,779,2024-10-07 18:09:39.734305
2066,97,1,9476,2024-10-07 18:09:39.734305
2067,23,153,2689,2024-10-07 18:09:39.734305
2068,45,169,4374,2024-10-08 18:09:39.734305
2069,49,29,4643,2024-10-08 18:09:39.734305
2070,6,4,8483,2024-10-08 18:09:39.734305
2071,34,145,7388,2024-10-08 18:09:39.734305
2072,83,179,7056,2024-10-08 18:09:39.734305
2073,50,125,2900,2024-10-08 18:09:39.734305
2074,88,126,8358,2024-10-08 18:09:39.734305
2075,62,103,6867,2024-10-09 18:09:39.734305
2076,61,111,7259,2024-10-09 18:09:39.734305
2077,56,98,5886,2024-10-09 18:09:39.734305
2078,29,28,4264,2024-10-09 18:09:39.734305
2079,52,99,5199,2024-10-09 18:09:39.734305
2080,38,13,3834,2024-10-09 18:09:39.734305
2081,54,163,2792,2024-10-09 18:09:39.734305
2082,38,2,3264,2024-10-09 18:09:39.734305
2083,74,127,5530,2024-10-09 18:09:39.734305
2084,99,32,875,2024-10-09 18:09:39.734305
2085,32,131,6729,2024-10-09 18:09:39.734305
2086,66,166,9795,2024-10-10 18:09:39.734305
2087,55,98,9719,2024-10-10 18:09:39.734305
2088,41,28,2560,2024-10-10 18:09:39.734305
2089,68,122,3628,2024-10-10 18:09:39.734305
2090,71,155,5920,2024-10-10 18:09:39.734305
2091,74,149,2244,2024-10-10 18:09:39.734305
2092,22,173,322,2024-10-10 18:09:39.734305
2093,27,146,2038,2024-10-10 18:09:39.734305
2094,2,191,1521,2024-10-11 18:09:39.734305
2095,79,182,7802,2024-10-11 18:09:39.734305
2096,19,164,7808,2024-10-11 18:09:39.734305
2097,21,101,2141,2024-10-11 18:09:39.734305
2098,53,131,8731,2024-10-11 18:09:39.734305
2099,22,33,7875,2024-10-11 18:09:39.734305
2100,1,49,9274,2024-10-11 18:09:39.734305
2101,33,114,2538,2024-10-12 18:09:39.734305
2102,69,50,4869,2024-10-12 18:09:39.734305
2103,23,132,1145,2024-10-12 18:09:39.734305
2104,41,3,1375,2024-10-12 18:09:39.734305
2105,65,32,4133,2024-10-12 18:09:39.734305
2106,44,124,1025,2024-10-12 18:09:39.734305
2107,100,139,4318,2024-10-12 18:09:39.734305
2108,69,193,5117,2024-10-12 18:09:39.734305
2109,50,92,8517,2024-10-12 18:09:39.734305
2110,99,16,5837,2024-10-12 18:09:39.734305
2111,99,132,9076,2024-10-13 18:09:39.734305
2112,31,129,1112,2024-10-13 18:09:39.734305
2113,50,132,3804,2024-10-13 18:09:39.734305
2114,28,38,4979,2024-10-13 18:09:39.734305
2115,90,6,4439,2024-10-13 18:09:39.734305
2116,7,148,2922,2024-10-14 18:09:39.734305
2117,67,19,2768,2024-10-14 18:09:39.734305
2118,66,127,592,2024-10-14 18:09:39.734305
2119,63,16,792,2024-10-14 18:09:39.734305
2120,37,120,1134,2024-10-14 18:09:39.734305
2121,95,47,9663,2024-10-14 18:09:39.734305
2122,70,63,9756,2024-10-14 18:09:39.734305
2123,8,96,2600,2024-10-15 18:09:39.734305
2124,28,146,1003,2024-10-15 18:09:39.734305
2125,9,139,8540,2024-10-15 18:09:39.734305
2126,17,149,6706,2024-10-15 18:09:39.734305
2127,1,150,7205,2024-10-15 18:09:39.734305
2128,59,174,5820,2024-10-16 18:09:39.734305
2129,9,29,892,2024-10-16 18:09:39.734305
2130,71,105,4628,2024-10-16 18:09:39.734305
2131,20,180,1415,2024-10-16 18:09:39.734305
2132,57,134,3821,2024-10-16 18:09:39.734305
2133,21,156,7021,2024-10-16 18:09:39.734305
2134,27,124,6263,2024-10-16 18:09:39.734305
2135,23,82,2726,2024-10-17 18:09:39.734305
2136,22,9,2523,2024-10-17 18:09:39.734305
2137,38,129,9214,2024-10-18 18:09:39.734305
2138,55,145,3506,2024-10-18 18:09:39.734305
2139,88,122,6412,2024-10-18 18:09:39.734305
2140,15,143,2270,2024-10-18 18:09:39.734305
2141,21,128,5580,2024-10-18 18:09:39.734305
2142,40,133,8346,2024-10-19 18:09:39.734305
2143,97,148,7509,2024-10-19 18:09:39.734305
2144,14,150,2960,2024-10-19 18:09:39.734305
2145,4,165,1903,2024-10-19 18:09:39.734305
2146,41,121,1182,2024-10-19 18:09:39.734305
2147,76,138,2766,2024-10-20 18:09:39.734305
2148,72,158,7557,2024-10-20 18:09:39.734305
2149,36,147,5011,2024-10-20 18:09:39.734305
2150,91,162,2520,2024-10-20 18:09:39.734305
2151,35,110,5801,2024-10-20 18:09:39.734305
2152,53,116,9667,2024-10-20 18:09:39.734305
2153,1,63,5898,2024-10-20 18:09:39.734305
2154,98,117,9913,2024-10-20 18:09:39.734305
2155,22,166,9045,2024-10-20 18:09:39.734305
2156,75,105,6887,2024-10-21 18:09:39.734305
2157,24,110,7969,2024-10-21 18:09:39.734305
2158,82,43,599,2024-10-21 18:09:39.734305
2159,54,174,9104,2024-10-21 18:09:39.734305
2160,69,80,1434,2024-10-21 18:09:39.734305
2161,61,114,6669,2024-10-21 18:09:39.734305
2162,18,199,8604,2024-10-21 18:09:39.734305
2163,2,128,7915,2024-10-22 18:09:39.734305
2164,63,12,2275,2024-10-22 18:09:39.734305
2165,23,82,5005,2024-10-22 18:09:39.734305
2166,34,129,8274,2024-10-22 18:09:39.734305
2167,8,103,1392,2024-10-22 18:09:39.734305
2168,4,190,217,2024-10-22 18:09:39.734305
2169,54,191,1504,2024-10-22 18:09:39.734305
2170,3,142,2916,2024-10-22 18:09:39.734305
2171,84,32,467,2024-10-22 18:09:39.734305
2172,86,153,7577,2024-10-23 18:09:39.734305
2173,96,141,3730,2024-10-23 18:09:39.734305
2174,15,82,566,2024-10-23 18:09:39.734305
2175,88,139,7994,2024-10-23 18:09:39.734305
2176,65,145,2888,2024-10-23 18:09:39.734305
2177,93,163,6605,2024-10-23 18:09:39.734305
2178,77,160,2247,2024-10-23 18:09:39.734305
2179,8,93,4192,2024-10-23 18:09:39.734305
2180,31,62,1854,2024-10-24 18:09:39.734305
2181,27,149,4789,2024-10-24 18:09:39.734305
2182,6,132,7058,2024-10-24 18:09:39.734305
2183,51,138,1269,2024-10-24 18:09:39.734305
2184,47,72,585,2024-10-24 18:09:39.734305
2185,61,93,7262,2024-10-24 18:09:39.734305
2186,84,186,4784,2024-10-24 18:09:39.734305
2187,27,8,7084,2024-10-24 18:09:39.734305
2188,22,125,3426,2024-10-24 18:09:39.734305
2189,70,137,5882,2024-10-24 18:09:39.734305
2190,81,135,5648,2024-10-24 18:09:39.734305
2191,84,171,7133,2024-10-24 18:09:39.734305
2192,6,39,1392,2024-10-24 18:09:39.734305
2193,76,123,6684,2024-10-24 18:09:39.734305
2194,5,124,9628,2024-10-25 18:09:39.734305
2195,27,134,8571,2024-10-25 18:09:39.734305
2196,100,156,5745,2024-10-25 18:09:39.734305
2197,96,103,2228,2024-10-25 18:09:39.734305
2198,74,86,1432,2024-10-25 18:09:39.734305
2199,89,68,9757,2024-10-26 18:09:39.734305
2200,17,164,1740,2024-10-26 18:09:39.734305
2201,7,72,2783,2024-10-26 18:09:39.734305
2202,47,53,6537,2024-10-26 18:09:39.734305
2203,69,128,6293,2024-10-26 18:09:39.734305
2204,35,90,4578,2024-10-26 18:09:39.734305
2205,35,109,6324,2024-10-26 18:09:39.734305
2206,50,97,1890,2024-10-26 18:09:39.734305
2207,15,82,1573,2024-10-26 18:09:39.734305
2208,67,157,8958,2024-10-26 18:09:39.734305
2209,50,153,7989,2024-10-26 18:09:39.734305
2210,16,189,6273,2024-10-26 18:09:39.734305
2211,41,144,7125,2024-10-27 18:09:39.734305
2212,40,160,229,2024-10-27 18:09:39.734305
2213,48,111,7727,2024-10-27 18:09:39.734305
2214,6,140,8955,2024-10-27 18:09:39.734305
2215,18,68,5145,2024-10-27 18:09:39.734305
2216,37,140,1826,2024-10-27 18:09:39.734305
2217,21,159,4075,2024-10-28 18:09:39.734305
2218,59,135,5870,2024-10-28 18:09:39.734305
2219,15,123,6586,2024-10-28 18:09:39.734305
2220,28,143,4862,2024-10-28 18:09:39.734305
2221,58,129,483,2024-10-28 18:09:39.734305
2222,77,135,4361,2024-10-28 18:09:39.734305
2223,45,199,4621,2024-10-28 18:09:39.734305
2224,57,118,5728,2024-10-28 18:09:39.734305
2225,47,122,6473,2024-10-29 18:09:39.734305
2226,42,150,7869,2024-10-29 18:09:39.734305
2227,53,124,1263,2024-10-29 18:09:39.734305
2228,77,96,9096,2024-10-29 18:09:39.734305
2229,21,125,569,2024-10-30 18:09:39.734305
2230,9,143,6775,2024-10-30 18:09:39.734305
2231,75,138,7284,2024-10-30 18:09:39.734305
2232,62,151,2265,2024-10-30 18:09:39.734305
2233,5,171,3473,2024-10-30 18:09:39.734305
2234,83,9,6235,2024-10-31 18:09:39.734305
2235,24,147,9893,2024-10-31 18:09:39.734305
2236,93,45,6713,2024-10-31 18:09:39.734305
2237,61,144,1568,2024-10-31 18:09:39.734305
2238,71,141,4110,2024-10-31 18:09:39.734305
2239,40,135,2681,2024-10-31 18:09:39.734305
2240,73,153,9570,2024-10-31 18:09:39.734305
2241,87,173,7424,2024-10-31 18:09:39.734305
2242,30,123,3735,2024-11-01 18:09:39.734305
2243,10,86,9354,2024-11-01 18:09:39.734305
2244,29,28,7664,2024-11-01 18:09:39.734305
2245,68,81,5420,2024-11-01 18:09:39.734305
2246,93,121,6448,2024-11-01 18:09:39.734305
2247,94,121,4218,2024-11-01 18:09:39.734305
2248,48,159,8802,2024-11-01 18:09:39.734305
2249,8,152,6909,2024-11-02 18:09:39.734305
2250,55,144,1148,2024-11-02 18:09:39.734305
2251,20,38,6084,2024-11-02 18:09:39.734305
2252,85,109,6854,2024-11-02 18:09:39.734305
2253,37,127,6151,2024-11-02 18:09:39.734305
2254,28,22,8739,2024-11-02 18:09:39.734305
2255,85,144,6074,2024-11-02 18:09:39.734305
2256,50,89,7709,2024-11-02 18:09:39.734305
2257,50,138,353,2024-11-03 18:09:39.734305
2258,34,135,3852,2024-11-03 18:09:39.734305
2259,4,148,7516,2024-11-03 18:09:39.734305
2260,95,156,6725,2024-11-03 18:09:39.734305
2261,16,33,7762,2024-11-03 18:09:39.734305
2262,83,33,5261,2024-11-03 18:09:39.734305
2263,64,144,4764,2024-11-03 18:09:39.734305
2264,84,174,7044,2024-11-04 18:09:39.734305
2265,13,32,5474,2024-11-04 18:09:39.734305
2266,12,188,9279,2024-11-04 18:09:39.734305
2267,37,146,3681,2024-11-04 18:09:39.734305
2268,45,74,8574,2024-11-04 18:09:39.734305
2269,62,127,9782,2024-11-04 18:09:39.734305
2270,30,141,9803,2024-11-04 18:09:39.734305
2271,15,145,4039,2024-11-05 18:09:39.734305
2272,93,134,6073,2024-11-05 18:09:39.734305
2273,67,25,415,2024-11-05 18:09:39.734305
2274,3,173,7731,2024-11-05 18:09:39.734305
2275,52,156,9804,2024-11-06 18:09:39.734305
2276,42,125,3519,2024-11-06 18:09:39.734305
2277,2,56,1489,2024-11-06 18:09:39.734305
2278,2,136,8545,2024-11-06 18:09:39.734305
2279,97,37,9495,2024-11-06 18:09:39.734305
2280,46,172,3085,2024-11-06 18:09:39.734305
2281,38,179,7830,2024-11-06 18:09:39.734305
2282,39,30,839,2024-11-06 18:09:39.734305
2283,89,44,7415,2024-11-07 18:09:39.734305
2284,89,47,7735,2024-11-07 18:09:39.734305
2285,56,126,8826,2024-11-07 18:09:39.734305
